INDEX,Idx,D,H,M,S,PIR,TILT,GAS,DIST
3006,168231,1,22,43,51,0,0,170,5.87
3007,168232,1,22,43,52,0,0,169,5.86
3008,168233,1,22,43,53,0,0,170,5.87
3009,168234,1,22,43,54,0,0,169,5.86
3010,168235,1,22,43,55,0,0,169,5.87
3011,168236,1,22,43,56,0,0,168,5.87
3012,168237,1,22,43,57,0,0,168,5.86
3013,168238,1,22,43,58,0,0,168,5.87
3014,168239,1,22,43,59,0,0,169,5.87
3015,168240,1,22,44,0,0,0,167,5.87
3016,168241,1,22,44,1,0,0,167,5.87
3017,168242,1,22,44,2,0,0,166,5.87
3018,168243,1,22,44,3,0,0,167,5.86
3019,168244,1,22,44,4,0,0,167,5.87
3020,168245,1,22,44,5,0,0,166,5.87
3021,168246,1,22,44,6,0,0,166,5.87
3022,168247,1,22,44,7,0,0,166,5.87
3023,168248,1,22,44,8,0,0,166,5.87
3024,168249,1,22,44,9,0,0,165,5.87
3025,168250,1,22,44,10,0,0,165,5.87
3026,168251,1,22,44,11,0,0,165,5.86
3027,168252,1,22,44,12,0,0,164,5.87
3028,168253,1,22,44,13,0,0,164,5.87
3029,168254,1,22,44,14,0,0,164,5.86
3030,168255,1,22,44,15,0,0,164,5.87
3031,168256,1,22,44,16,0,0,163,5.86
3032,168257,1,22,44,17,0,0,163,5.87
3033,168258,1,22,44,18,0,0,164,5.86
3034,168259,1,22,44,19,0,0,163,5.86
3035,168260,1,22,44,20,0,0,163,5.87
3036,168261,1,22,44,21,0,0,163,5.86
3037,168262,1,22,44,22,0,0,162,5.87
3038,168263,1,22,44,23,0,0,161,5.87
3039,168264,1,22,44,24,0,0,162,5.86
3040,168265,1,22,44,25,0,0,161,5.86
3041,168266,1,22,44,26,0,0,162,5.87
3042,168267,1,22,44,27,0,0,159,5.87
3043,168268,1,22,44,28,0,0,161,5.86
3044,168269,1,22,44,29,0,0,160,5.86
3045,168270,1,22,44,30,0,0,160,5.86
3046,168271,1,22,44,31,0,0,160,5.87
3047,168272,1,22,44,32,0,0,160,5.86
3048,168273,1,22,44,33,0,0,160,5.86
3049,168274,1,22,44,34,0,0,159,5.87
3050,168275,1,22,44,35,0,0,160,5.86
3051,168276,1,22,44,36,0,0,159,5.86
3052,168277,1,22,44,37,0,0,159,5.86
3053,168278,1,22,44,38,0,0,159,5.86
3054,168279,1,22,44,39,0,0,158,5.87
3055,168280,1,22,44,40,0,0,158,5.87
3056,168281,1,22,44,41,0,0,156,5.86
3057,168282,1,22,44,42,0,0,158,5.86
3058,168283,1,22,44,43,0,0,157,5.86
3059,168284,1,22,44,44,0,0,157,5.86
3060,168578,1,22,49,38,1,0,516,5.78
3061,168579,1,22,49,39,1,0,630,5.89
3062,168580,1,22,49,40,1,0,675,5.91
3063,168581,1,22,49,41,0,0,701,5.9
3064,168582,1,22,49,42,0,0,711,5.91
3065,168583,1,22,49,43,1,0,719,5.92
3066,168584,1,22,49,44,1,0,721,5.94
3067,168585,1,22,49,45,1,0,716,5.94
3068,168586,1,22,49,46,1,0,703,5.93
3069,168587,1,22,49,47,1,0,682,5.93
3070,168588,1,22,49,48,1,0,658,5.94
3071,168589,1,22,49,49,1,0,628,5.93
3072,168590,1,22,49,50,1,0,595,5.93
3073,168591,1,22,49,51,1,0,558,5.93
3074,168592,1,22,49,52,1,0,576,5.94
3075,168593,1,22,49,53,1,0,633,5.94
3076,168594,1,22,49,54,1,0,631,5.94
3077,168595,1,22,49,55,1,0,605,5.93
3078,168596,1,22,49,56,0,0,571,5.92
3079,168597,1,22,49,57,0,0,531,5.92
3080,168598,1,22,49,58,0,0,495,5.91
3081,168599,1,22,49,59,0,0,465,5.91
3082,168600,1,22,50,0,1,0,449,5.91
3083,168601,1,22,50,1,1,0,422,5.92
3084,168602,1,22,50,2,1,0,405,5.93
3085,168603,1,22,50,3,1,0,392,5.93
3086,168604,1,22,50,4,1,0,380,5.93
3087,168605,1,22,50,5,1,0,373,5.92
3088,168606,1,22,50,6,1,0,362,5.93
3089,168607,1,22,50,7,1,0,355,5.93
3090,168608,1,22,50,8,1,0,348,5.93
3091,168609,1,22,50,9,1,0,343,5.93
3092,168610,1,22,50,10,1,0,338,5.92
3093,168611,1,22,50,11,1,0,332,5.93
3094,168612,1,22,50,12,1,0,325,5.93
3095,168613,1,22,50,13,1,0,320,5.93
3096,168614,1,22,50,14,0,0,313,5.93
3097,168615,1,22,50,15,0,0,307,5.93
3098,168616,1,22,50,16,0,0,301,5.93
3099,168617,1,22,50,17,0,0,294,5.93
3100,168618,1,22,50,18,0,0,290,5.94
3101,168619,1,22,50,19,0,0,286,5.93
3102,168620,1,22,50,20,0,0,282,5.93
3103,168621,1,22,50,21,0,0,274,5.93
3104,168622,1,22,50,22,0,0,275,5.93
3105,168623,1,22,50,23,0,0,272,5.93
3106,168624,1,22,50,24,0,0,268,5.93
3107,168625,1,22,50,25,0,0,265,5.94
3108,168626,1,22,50,26,0,0,262,5.93
3109,168627,1,22,50,27,0,0,258,5.94
3110,168628,1,22,50,28,0,0,256,5.93
3111,168629,1,22,50,29,0,0,252,5.93
3112,168630,1,22,50,30,0,0,246,5.93
3113,168631,1,22,50,31,0,0,247,5.94
3114,168632,1,22,50,32,0,0,245,5.93
3115,168633,1,22,50,33,0,0,243,5.93
3116,168634,1,22,50,34,0,0,241,5.93
3117,168635,1,22,50,35,0,0,240,5.93
3118,168636,1,22,50,36,0,0,233,5.94
3119,168637,1,22,50,37,0,0,235,5.93
3120,168638,1,22,50,38,0,0,233,5.94
3121,168639,1,22,50,39,0,0,231,5.93
3122,168640,1,22,50,40,0,0,229,5.94
3123,168641,1,22,50,41,0,0,228,5.93
3124,168642,1,22,50,42,0,0,225,5.94
3125,168643,1,22,50,43,0,0,223,5.93
3126,168644,1,22,50,44,0,0,221,5.93
3127,168645,1,22,50,45,0,0,219,5.93
3128,168646,1,22,50,46,0,0,218,5.93
3129,168647,1,22,50,47,0,0,217,5.93
3130,168648,1,22,50,48,0,0,215,5.93
3131,168649,1,22,50,49,0,0,213,5.94
3132,168650,1,22,50,50,0,0,212,5.94
3133,168651,1,22,50,51,0,0,211,5.93
3134,168652,1,22,50,52,0,0,206,5.93
3135,168653,1,22,50,53,0,0,208,5.93
3136,168654,1,22,50,54,0,0,207,5.93
3137,168655,1,22,50,55,0,0,207,5.94
3138,168656,1,22,50,56,0,0,205,5.93
3139,168657,1,22,50,57,0,0,204,5.93
3140,168658,1,22,50,58,0,0,203,5.93
3141,168659,1,22,50,59,0,0,201,5.93
3142,168660,1,22,51,0,0,0,201,5.93
3143,168661,1,22,51,1,0,0,200,5.94
3144,168662,1,22,51,2,0,0,199,5.94
3145,168663,1,22,51,3,0,0,198,5.93
3146,168664,1,22,51,4,0,0,197,5.93
3147,168665,1,22,51,5,0,0,196,5.93
3148,168666,1,22,51,6,0,0,196,5.94
3149,168667,1,22,51,7,0,0,195,5.93
3150,168668,1,22,51,8,0,0,194,5.93
3151,168669,1,22,51,9,0,0,190,5.93
3152,168670,1,22,51,10,0,0,193,5.93
3153,168671,1,22,51,11,0,0,192,5.93
3154,168672,1,22,51,12,0,0,191,5.93
3155,168673,1,22,51,13,0,0,190,5.93
3156,168674,1,22,51,14,0,0,189,5.93
3157,168675,1,22,51,15,0,0,188,5.93
3158,168676,1,22,51,16,0,0,188,5.93
3159,168677,1,22,51,17,0,0,184,5.93
3160,168678,1,22,51,18,0,0,186,5.93
3161,168679,1,22,51,19,0,0,186,5.93
3162,168680,1,22,51,20,0,0,185,5.93
3163,168681,1,22,51,21,0,0,184,5.93
3164,168682,1,22,51,22,0,0,183,5.93
3165,168683,1,22,51,23,0,0,181,5.93
3166,168684,1,22,51,24,0,0,183,5.93
3167,168685,1,22,51,25,0,0,182,5.94
3168,168686,1,22,51,26,0,0,182,5.93
3169,168687,1,22,51,27,0,0,181,5.93
3170,168688,1,22,51,28,0,0,180,5.93
3171,168689,1,22,51,29,0,0,179,5.93
3172,168690,1,22,51,30,0,0,179,5.93
3173,168691,1,22,51,31,0,0,179,5.94
3174,168692,1,22,51,32,0,0,177,5.93
3175,168693,1,22,51,33,0,0,177,5.93
3176,168694,1,22,51,34,0,0,177,5.93
3177,168695,1,22,51,35,0,0,177,5.93
3178,168696,1,22,51,36,0,0,176,5.94
3179,168697,1,22,51,37,0,0,175,5.93
3180,168698,1,22,51,38,0,0,175,5.93
3181,168699,1,22,51,39,0,0,174,5.93
3182,168700,1,22,51,40,0,0,175,5.93
3183,168701,1,22,51,41,0,0,174,5.93
3184,168702,1,22,51,42,0,0,173,5.93
3185,168703,1,22,51,43,0,0,173,5.93
3186,168704,1,22,51,44,0,0,170,5.94
3187,168705,1,22,51,45,0,0,172,5.93
3188,168706,1,22,51,46,0,0,172,5.93
3189,168707,1,22,51,47,0,0,171,5.93
3190,168708,1,22,51,48,0,0,171,5.93
3191,168709,1,22,51,49,0,0,170,5.93
3192,168710,1,22,51,50,0,0,171,5.93
3193,168711,1,22,51,51,0,0,167,5.93
3194,168712,1,22,51,52,0,0,170,5.93
3195,168713,1,22,51,53,0,0,169,5.93
3196,168714,1,22,51,54,0,0,166,5.93
3197,168715,1,22,51,55,0,0,169,5.93
3198,168716,1,22,51,56,0,0,168,5.93
3199,168717,1,22,51,57,0,0,168,5.93
3200,168718,1,22,51,58,0,0,167,5.93
3201,168719,1,22,51,59,0,0,166,5.93
3202,168720,1,22,52,0,0,0,163,5.93
3203,168721,1,22,52,1,0,0,165,5.93
3204,168722,1,22,52,2,0,0,166,5.93
3205,168723,1,22,52,3,0,0,163,5.93
3206,168724,1,22,52,4,0,0,165,5.93
3207,168725,1,22,52,5,0,0,165,5.93
3208,168726,1,22,52,6,0,0,165,5.93
3209,168727,1,22,52,7,0,0,165,5.93
3210,168728,1,22,52,8,0,0,164,5.93
3211,168729,1,22,52,9,0,0,163,5.93
3212,168730,1,22,52,10,0,0,164,5.93
3213,168731,1,22,52,11,0,0,164,5.93
3214,168732,1,22,52,12,0,0,163,5.93
3215,168733,1,22,52,13,0,0,162,5.93
3216,168734,1,22,52,14,0,0,159,5.93
3217,168735,1,22,52,15,0,0,162,5.93
3218,168736,1,22,52,16,0,0,162,5.93
3219,168737,1,22,52,17,0,0,161,5.93
3220,168738,1,22,52,18,0,0,162,5.93
3221,168739,1,22,52,19,0,0,161,5.93
3222,168740,1,22,52,20,0,0,161,5.93
3223,168741,1,22,52,21,0,0,160,5.93
3224,168742,1,22,52,22,0,0,161,5.93
3225,168743,1,22,52,23,0,0,160,5.93
3226,168744,1,22,52,24,0,0,158,5.93
3227,168745,1,22,52,25,0,0,159,5.93
3228,168746,1,22,52,26,0,0,159,5.93
3229,168747,1,22,52,27,0,0,159,5.93
3230,168748,1,22,52,28,0,0,158,5.93
3231,168749,1,22,52,29,0,0,159,5.93
3232,168750,1,22,52,30,0,0,157,5.93
3233,168751,1,22,52,31,0,0,156,5.93
3234,168752,1,22,52,32,0,0,158,5.93
3235,168753,1,22,52,33,0,0,157,5.93
3236,168754,1,22,52,34,0,0,157,5.93
3237,168755,1,22,52,35,0,0,157,5.93
3238,168756,1,22,52,36,0,0,157,5.93
3239,168757,1,22,52,37,0,0,157,5.93
3240,169260,1,23,1,0,1,0,722,5.84
3241,169261,1,23,1,1,1,0,840,5.99
3242,169262,1,23,1,2,1,0,876,5.99
3243,169263,1,23,1,3,1,0,883,5.98
3244,169264,1,23,1,4,1,0,873,5.99
3245,169265,1,23,1,5,1,0,858,5.98
3246,169266,1,23,1,6,1,0,842,5.98
3247,169267,1,23,1,7,1,0,824,5.97
3248,169268,1,23,1,8,1,0,800,5.98
3249,169269,1,23,1,9,1,0,772,5.97
3250,169270,1,23,1,10,1,0,739,5.98
3251,169271,1,23,1,11,1,0,705,5.99
3252,169272,1,23,1,12,1,0,664,5.98
3253,169273,1,23,1,13,1,0,623,5.99
3254,169274,1,23,1,14,1,0,582,5.98
3255,169275,1,23,1,15,1,0,540,5.99
3256,169276,1,23,1,16,1,0,502,5.99
3257,169277,1,23,1,17,1,0,464,5.94
3258,169278,1,23,1,18,0,0,431,5.94
3259,169279,1,23,1,19,0,0,399,5.97
3260,169280,1,23,1,20,0,0,372,6.0
3261,169281,1,23,1,21,1,0,352,5.94
3262,169282,1,23,1,22,1,0,330,5.94
3263,169283,1,23,1,23,1,0,313,5.94
3264,169284,1,23,1,24,1,0,301,5.94
3265,169285,1,23,1,25,1,0,289,5.94
3266,169286,1,23,1,26,1,0,279,5.94
3267,169287,1,23,1,27,1,0,270,5.94
3268,169288,1,23,1,28,1,0,263,5.94
3269,169289,1,23,1,29,1,0,252,5.93
3270,169290,1,23,1,30,1,0,249,5.94
3271,169291,1,23,1,31,1,0,244,5.93
3272,169292,1,23,1,32,1,0,239,5.93
3273,169293,1,23,1,33,1,0,235,5.94
3274,169294,1,23,1,34,1,0,231,5.92
3275,169295,1,23,1,35,1,0,228,5.93
3276,169296,1,23,1,36,1,0,224,5.94
3277,169297,1,23,1,37,1,0,221,5.92
3278,169298,1,23,1,38,1,0,217,5.93
3279,169299,1,23,1,39,1,0,215,5.92
3280,169300,1,23,1,40,1,0,213,5.92
3281,169301,1,23,1,41,1,0,210,5.93
3282,169302,1,23,1,42,1,0,209,5.91
3283,169303,1,23,1,43,1,0,207,5.91
3284,169304,1,23,1,44,1,0,205,5.91
3285,169305,1,23,1,45,0,0,204,5.91
3286,169306,1,23,1,46,0,0,202,5.92
3287,169307,1,23,1,47,0,0,201,5.91
3288,169308,1,23,1,48,0,0,195,5.9
3289,169309,1,23,1,49,0,0,197,5.9
3290,169310,1,23,1,50,0,0,197,5.91
3291,169311,1,23,1,51,0,0,196,5.91
3292,169312,1,23,1,52,0,0,194,5.89
3293,169313,1,23,1,53,0,0,193,5.9
3294,169314,1,23,1,54,0,0,192,5.9
3295,169315,1,23,1,55,0,0,192,5.9
3296,169316,1,23,1,56,0,0,190,5.9
3297,169317,1,23,1,57,0,0,189,5.89
3298,169318,1,23,1,58,0,0,189,5.9
3299,169319,1,23,1,59,0,0,188,5.9
3300,169320,1,23,2,0,0,0,187,5.89
3301,169321,1,23,2,1,0,0,183,5.89
3302,169322,1,23,2,2,0,0,185,5.9
3303,169323,1,23,2,3,0,0,184,5.89
3304,169324,1,23,2,4,0,0,184,5.89
3305,169325,1,23,2,5,0,0,183,5.9
3306,169326,1,23,2,6,0,0,183,5.89
3307,169327,1,23,2,7,0,0,180,5.9
3308,169328,1,23,2,8,0,0,181,5.91
3309,169329,1,23,2,9,0,0,182,5.9
3310,169330,1,23,2,10,0,0,180,5.9
3311,169331,1,23,2,11,0,0,180,5.9
3312,169332,1,23,2,12,0,0,176,5.91
3313,169333,1,23,2,13,0,0,178,5.9
3314,169334,1,23,2,14,0,0,177,5.9
3315,169335,1,23,2,15,0,0,177,5.89
3316,169336,1,23,2,16,0,0,176,5.89
3317,169337,1,23,2,17,0,0,177,5.9
3318,169338,1,23,2,18,0,0,176,5.9
3319,169339,1,23,2,19,0,0,175,5.9
3320,169340,1,23,2,20,0,0,175,5.91
3321,169341,1,23,2,21,0,0,174,5.9
3322,169342,1,23,2,22,0,0,174,5.89
3323,169343,1,23,2,23,0,0,173,5.89
3324,169344,1,23,2,24,0,0,172,5.9
3325,169345,1,23,2,25,0,0,172,5.89
3326,169346,1,23,2,26,0,0,171,5.89
3327,169347,1,23,2,27,0,0,172,5.89
3328,169348,1,23,2,28,0,0,171,5.89
3329,169349,1,23,2,29,0,0,171,5.89
3330,169350,1,23,2,30,0,0,170,5.91
3331,169351,1,23,2,31,0,0,169,5.9
3332,169352,1,23,2,32,0,0,169,5.89
3333,169353,1,23,2,33,0,0,168,5.9
3334,169354,1,23,2,34,0,0,166,5.9
3335,169355,1,23,2,35,0,0,168,5.89
3336,169356,1,23,2,36,0,0,167,5.89
3337,169357,1,23,2,37,0,0,167,5.9
3338,169358,1,23,2,38,0,0,166,5.91
3339,169359,1,23,2,39,0,0,166,5.9
3340,169360,1,23,2,40,0,0,163,5.9
3341,169361,1,23,2,41,0,0,166,5.9
3342,169362,1,23,2,42,0,0,164,5.91
3343,169363,1,23,2,43,0,0,165,5.89
3344,169364,1,23,2,44,0,0,164,5.91
3345,169365,1,23,2,45,0,0,163,5.89
3346,169366,1,23,2,46,0,0,163,5.89
3347,169367,1,23,2,47,0,0,159,5.89
3348,169368,1,23,2,48,0,0,162,5.9
3349,169369,1,23,2,49,0,0,162,5.9
3350,169370,1,23,2,50,0,0,161,5.9
3351,169371,1,23,2,51,0,0,160,5.91
3352,169372,1,23,2,52,0,0,161,5.9
3353,169373,1,23,2,53,0,0,160,5.89
3354,169374,1,23,2,54,0,0,160,5.89
3355,169375,1,23,2,55,0,0,160,5.89
3356,169376,1,23,2,56,0,0,159,5.89
3357,169377,1,23,2,57,0,0,159,5.9
3358,169378,1,23,2,58,0,0,159,5.9
3359,169379,1,23,2,59,0,0,159,5.91
3360,169380,1,23,3,0,0,0,158,5.91
3361,169381,1,23,3,1,0,0,157,5.91
3362,169382,1,23,3,2,0,0,154,5.9
3363,169383,1,23,3,3,0,0,157,5.91
3364,169384,1,23,3,4,0,0,156,5.92
3365,169385,1,23,3,5,0,0,156,5.91
3366,169386,1,23,3,6,0,0,156,5.9
3367,169387,1,23,3,7,0,0,156,5.91
3368,169388,1,23,3,8,0,0,155,5.9
3369,169389,1,23,3,9,0,0,155,5.9
3370,169390,1,23,3,10,0,0,152,5.9
3371,169391,1,23,3,11,0,0,154,5.92
3372,169392,1,23,3,12,0,0,154,5.91
3373,169393,1,23,3,13,0,0,154,5.91
3374,169394,1,23,3,14,0,0,153,5.92
3375,169395,1,23,3,15,0,0,152,5.92
3376,169396,1,23,3,16,0,0,152,5.92
3377,169397,1,23,3,17,0,0,153,5.92
3378,169398,1,23,3,18,0,0,152,5.9
3379,169399,1,23,3,19,0,0,151,5.92
3380,169400,1,23,3,20,0,0,151,5.91
3381,169401,1,23,3,21,0,0,151,5.92
3382,169402,1,23,3,22,0,0,150,5.91
3383,169403,1,23,3,23,0,0,151,5.91
3384,169404,1,23,3,24,0,0,151,5.92
3385,169405,1,23,3,25,0,0,150,5.91
3386,169406,1,23,3,26,0,0,150,5.92
3387,169407,1,23,3,27,0,0,150,5.92
3388,169408,1,23,3,28,0,0,149,5.91
3389,169409,1,23,3,29,0,0,149,5.92
3390,169410,1,23,3,30,0,0,148,5.91
3391,169411,1,23,3,31,0,0,149,5.91
3392,169412,1,23,3,32,0,0,148,5.92
3393,169413,1,23,3,33,0,0,148,5.92
3394,169414,1,23,3,34,0,0,148,5.93
3395,169415,1,23,3,35,0,0,148,5.91
3396,169416,1,23,3,36,0,0,147,5.92
3397,169417,1,23,3,37,0,0,148,5.92
3398,169418,1,23,3,38,0,0,147,5.92
3399,169419,1,23,3,39,0,0,147,5.92
3400,169420,1,23,3,40,0,0,147,5.93
3401,169421,1,23,3,41,0,0,146,5.93
3402,169422,1,23,3,42,0,0,146,5.92
3403,169423,1,23,3,43,0,0,146,5.92
3404,169424,1,23,3,44,0,0,146,5.93
3405,169425,1,23,3,45,0,0,146,5.92
3406,169426,1,23,3,46,0,0,145,5.93
3407,169427,1,23,3,47,0,0,145,5.92
3408,169428,1,23,3,48,0,0,145,5.92
3409,169429,1,23,3,49,0,0,145,5.92
3410,169430,1,23,3,50,0,0,145,5.92
3411,169431,1,23,3,51,0,0,144,5.92
3412,169432,1,23,3,52,0,0,144,5.92
3413,169433,1,23,3,53,0,0,144,5.93
3414,169434,1,23,3,54,0,0,144,5.93
3415,169435,1,23,3,55,0,0,144,5.93
3416,169436,1,23,3,56,0,0,143,5.92
3417,169437,1,23,3,57,0,0,144,5.93
3418,169438,1,23,3,58,0,0,142,5.93
3419,169439,1,23,3,59,0,0,143,5.93
3420,172187,1,23,49,47,1,0,888,5.84
3421,172200,1,23,50,0,1,0,769,4.75
3422,174400,2,0,26,40,1,0,104,5.96
3423,174401,2,0,26,41,1,0,103,5.96
3424,174402,2,0,26,42,1,0,104,5.95
3425,174403,2,0,26,43,1,0,103,5.95
3426,174404,2,0,26,44,1,0,104,5.95
3427,174405,2,0,26,45,1,0,104,5.95
3428,174406,2,0,26,46,1,0,104,5.95
3429,174407,2,0,26,47,1,0,104,5.95
3430,174408,2,0,26,48,1,0,103,5.95
3431,174409,2,0,26,49,1,0,104,5.96
3432,174410,2,0,26,50,1,0,104,9.71
3433,174411,2,0,26,51,1,0,104,9.74
3434,174412,2,0,26,52,1,0,104,10.48
3435,174413,2,0,26,53,1,0,104,10.29
3436,174414,2,0,26,54,1,0,103,10.45
3437,174415,2,0,26,55,1,0,103,9.97
3438,174416,2,0,26,56,1,0,104,9.71
3439,174417,2,0,26,57,1,0,104,9.57
3440,174418,2,0,26,58,1,0,103,9.55
3441,174419,2,0,26,59,1,0,104,9.55
3442,174420,2,0,27,0,1,0,102,9.47
3443,174421,2,0,27,1,0,0,104,9.44
3444,174422,2,0,27,2,0,0,104,9.39
3445,174423,2,0,27,3,1,0,104,9.39
3446,174424,2,0,27,4,1,0,104,9.39
3447,174425,2,0,27,5,1,0,104,9.39
3448,174426,2,0,27,6,1,0,102,9.39
3449,174427,2,0,27,7,1,0,104,9.39
3450,174428,2,0,27,8,1,0,103,9.39
3451,174429,2,0,27,9,1,0,105,9.39
3452,174430,2,0,27,10,1,0,104,9.39
3453,174431,2,0,27,11,1,0,105,9.39
3454,174432,2,0,27,12,1,0,104,9.39
3455,174433,2,0,27,13,1,0,103,9.39
3456,174434,2,0,27,14,1,0,105,9.36
3457,174435,2,0,27,15,0,0,104,9.36
3458,174436,2,0,27,16,0,0,104,9.36
3459,174437,2,0,27,17,0,0,104,9.36
3460,174438,2,0,27,18,0,0,102,9.36
3461,174439,2,0,27,19,0,0,105,9.34
3462,174440,2,0,27,20,1,0,105,9.31
3463,174441,2,0,27,21,1,0,104,9.29
3464,174442,2,0,27,22,1,0,104,9.24
3465,174443,2,0,27,23,0,0,105,9.24
3466,174444,2,0,27,24,0,0,104,9.24
3467,174445,2,0,27,25,0,0,104,9.24
3468,174446,2,0,27,26,0,0,104,9.24
3469,174447,2,0,27,27,0,0,103,9.26
3470,174448,2,0,27,28,0,0,104,9.26
3471,174449,2,0,27,29,0,0,104,9.36
3472,174450,2,0,27,30,1,0,113,9.29
3473,174451,2,0,27,31,1,0,210,9.34
3474,174452,2,0,27,32,1,0,291,9.36
3475,174453,2,0,27,33,1,0,349,9.36
3476,174454,2,0,27,34,1,0,397,9.36
3477,174455,2,0,27,35,0,0,451,9.36
3478,174456,2,0,27,36,0,0,500,9.36
3479,174457,2,0,27,37,0,0,533,9.36
3480,174458,2,0,27,38,1,0,552,9.34
3481,174459,2,0,27,39,1,0,591,9.34
3482,174460,2,0,27,40,1,0,625,9.36
3483,174461,2,0,27,41,1,0,666,9.34
3484,174462,2,0,27,42,1,0,704,9.34
3485,174463,2,0,27,43,1,0,736,9.6
3486,174464,2,0,27,44,1,0,768,10.11
3487,174465,2,0,27,45,1,0,797,9.94
3488,174466,2,0,27,46,1,0,819,9.68
3489,174467,2,0,27,47,1,0,838,9.6
3490,174468,2,0,27,48,1,0,854,9.52
3491,174469,2,0,27,49,1,0,864,9.68
3492,174470,2,0,27,50,1,0,872,9.68
3493,174471,2,0,27,51,1,0,877,9.68
3494,174472,2,0,27,52,1,0,879,9.71
3495,174473,2,0,27,53,1,0,881,9.74
3496,174474,2,0,27,54,1,0,881,9.71
3497,174475,2,0,27,55,1,0,880,9.71
3498,174476,2,0,27,56,1,0,878,9.71
3499,174477,2,0,27,57,1,0,862,9.68
3500,174478,2,0,27,58,0,0,875,9.71
3501,174479,2,0,27,59,0,0,874,9.71
3502,174480,2,0,28,0,0,0,872,9.71
3503,174481,2,0,28,1,1,0,871,9.68
3504,174482,2,0,28,2,1,0,872,9.57
3505,174483,2,0,28,3,1,0,858,9.55
3506,174484,2,0,28,4,0,0,873,9.52
3507,174485,2,0,28,5,0,0,871,9.39
3508,174486,2,0,28,6,0,0,870,9.39
3509,174487,2,0,28,7,0,0,869,9.39
3510,174488,2,0,28,8,0,0,868,9.39
3511,174489,2,0,28,9,0,0,866,9.39
3512,174490,2,0,28,10,1,0,865,9.39
3513,174491,2,0,28,11,1,0,863,9.39
3514,174492,2,0,28,12,1,0,860,9.39
3515,174493,2,0,28,13,1,0,858,9.39
3516,174494,2,0,28,14,1,0,857,9.39
3517,174495,2,0,28,15,1,0,854,9.39
3518,174496,2,0,28,16,0,0,852,9.39
3519,174497,2,0,28,17,0,0,851,9.39
3520,174498,2,0,28,18,0,0,850,9.39
3521,174499,2,0,28,19,0,0,836,9.39
3522,174500,2,0,28,20,0,0,847,9.47
3523,174501,2,0,28,21,0,0,846,9.55
3524,174502,2,0,28,22,1,0,844,9.55
3525,174503,2,0,28,23,1,0,842,9.55
3526,174504,2,0,28,24,1,0,826,9.47
3527,174505,2,0,28,25,1,0,836,9.39
3528,174506,2,0,28,26,1,0,831,9.39
3529,174507,2,0,28,27,0,0,830,9.29
3530,174508,2,0,28,28,0,0,828,9.26
3531,174509,2,0,28,29,0,0,826,9.29
3532,174510,2,0,28,30,0,0,822,9.29
3533,174511,2,0,28,31,0,0,821,9.26
3534,174512,2,0,28,32,1,0,818,9.26
3535,174513,2,0,28,33,1,0,815,9.24
3536,174514,2,0,28,34,0,0,813,9.24
3537,174515,2,0,28,35,0,0,810,9.24
3538,174516,2,0,28,36,0,0,807,9.24
3539,174517,2,0,28,37,0,0,806,9.14
3540,174518,2,0,28,38,0,0,802,9.09
3541,174519,2,0,28,39,1,0,786,9.09
3542,174520,2,0,28,40,1,0,794,9.09
3543,174521,2,0,28,41,1,0,791,9.07
3544,174522,2,0,28,42,0,0,788,9.07
3545,174523,2,0,28,43,0,0,780,8.97
3546,174524,2,0,28,44,0,0,765,8.97
3547,174525,2,0,28,45,0,0,772,8.97
3548,174526,2,0,28,46,1,0,769,8.95
3549,174527,2,0,28,47,1,0,764,8.92
3550,174528,2,0,28,48,0,0,757,8.95
3551,174529,2,0,28,49,0,0,747,8.95
3552,174530,2,0,28,50,0,0,732,8.95
3553,174531,2,0,28,51,0,0,713,8.97
3554,174532,2,0,28,52,0,0,691,9.09
3555,174533,2,0,28,53,0,0,671,9.09
3556,174534,2,0,28,54,0,0,657,9.09
3557,174535,2,0,28,55,1,0,651,9.09
3558,174536,2,0,28,56,1,0,647,9.14
3559,174537,2,0,28,57,0,0,649,9.24
3560,174538,2,0,28,58,0,0,638,9.24
3561,174539,2,0,28,59,0,0,648,9.26
3562,174540,2,0,29,0,1,0,642,9.34
3563,174541,2,0,29,1,1,0,622,9.39
3564,174542,2,0,29,2,1,0,595,9.39
3565,174543,2,0,29,3,1,0,594,9.36
3566,174544,2,0,29,4,1,0,587,9.39
3567,174545,2,0,29,5,1,0,578,9.36
3568,174546,2,0,29,6,0,0,565,9.36
3569,174547,2,0,29,7,0,0,552,9.39
3570,174548,2,0,29,8,0,0,536,9.36
3571,174549,2,0,29,9,1,0,523,9.39
3572,174550,2,0,29,10,1,0,512,9.39
3573,174551,2,0,29,11,1,0,504,9.39
3574,174552,2,0,29,12,1,0,496,9.39
3575,174553,2,0,29,13,1,0,488,9.36
3576,174554,2,0,29,14,1,0,482,9.39
3577,174555,2,0,29,15,1,0,475,9.39
3578,174556,2,0,29,16,1,0,468,9.39
3579,174557,2,0,29,17,1,0,463,9.39
3580,174558,2,0,29,18,0,0,452,9.39
3581,174559,2,0,29,19,0,0,453,9.39
3582,174560,2,0,29,20,0,0,449,9.39
3583,174561,2,0,29,21,1,0,445,9.39
3584,174562,2,0,29,22,1,0,433,9.39
3585,174563,2,0,29,23,1,0,435,9.39
3586,174564,2,0,29,24,1,0,432,9.39
