INDEX,Idx,D,H,M,S,PIR,TILT,GAS,DIST
3249,77791,0,21,36,31,1,0,538,8.39
3250,77792,0,21,36,32,1,0,511,8.39
3251,77793,0,21,36,33,1,0,484,8.39
3252,77794,0,21,36,34,1,0,452,8.39
3253,77795,0,21,36,35,1,0,416,8.39
3254,77796,0,21,36,36,1,0,378,8.39
3255,77797,0,21,36,37,1,0,347,8.39
3256,77798,0,21,36,38,1,0,325,8.39
3257,77799,0,21,36,39,0,0,313,8.39
3258,77800,0,21,36,40,0,0,305,8.39
3259,77801,0,21,36,41,0,0,295,8.39
3260,77802,0,21,36,42,0,0,283,8.39
3261,77803,0,21,36,43,0,0,272,8.39
3262,77804,0,21,36,44,0,0,261,8.39
3263,77805,0,21,36,45,0,0,252,8.39
3264,77806,0,21,36,46,0,0,244,8.39
3265,77807,0,21,36,47,0,0,236,8.37
3266,77808,0,21,36,48,0,0,230,8.39
3267,77809,0,21,36,49,0,0,225,8.39
3268,77810,0,21,36,50,0,0,219,8.39
3269,77811,0,21,36,51,0,0,215,8.39
3270,77812,0,21,36,52,0,0,212,8.39
3271,77813,0,21,36,53,0,0,208,8.37
3272,77814,0,21,36,54,0,0,206,8.37
3273,77815,0,21,36,55,0,0,203,8.39
3274,77816,0,21,36,56,0,0,200,8.39
3275,77817,0,21,36,57,0,0,199,8.39
3276,77818,0,21,36,58,0,0,197,8.39
3277,77819,0,21,36,59,0,0,196,8.39
3278,77820,0,21,37,0,0,0,193,8.39
3279,77821,0,21,37,1,0,0,191,8.39
3280,77822,0,21,37,2,0,0,191,8.39
3281,77823,0,21,37,3,0,0,188,8.39
3282,77824,0,21,37,4,0,0,186,8.39
3283,77825,0,21,37,5,0,0,186,8.39
3284,77826,0,21,37,6,0,0,186,8.39
3285,77827,0,21,37,7,0,0,184,8.41
3286,77828,0,21,37,8,0,0,184,8.39
3287,77829,0,21,37,9,0,0,182,8.39
3288,77830,0,21,37,10,0,0,181,8.41
3289,77831,0,21,37,11,0,0,181,8.44
3290,77832,0,21,37,12,0,0,178,8.41
3291,77833,0,21,37,13,0,0,180,8.44
3292,77834,0,21,37,14,0,0,179,8.41
3293,77835,0,21,37,15,0,0,177,8.41
3294,77836,0,21,37,16,0,0,177,8.41
3295,77837,0,21,37,17,0,0,175,8.46
3296,77838,0,21,37,18,0,0,176,8.44
3297,77839,0,21,37,19,0,0,174,8.46
3298,77840,0,21,37,20,0,0,174,8.44
3299,77841,0,21,37,21,0,0,174,8.41
3300,77842,0,21,37,22,0,0,170,8.44
3301,77843,0,21,37,23,0,0,173,8.44
3302,77844,0,21,37,24,0,0,171,8.48
3303,77845,0,21,37,25,0,0,171,8.44
3304,77846,0,21,37,26,0,0,170,8.41
3305,77847,0,21,37,27,0,0,169,8.46
3306,77848,0,21,37,28,0,0,169,8.46
3307,77849,0,21,37,29,0,0,168,8.44
3308,77850,0,21,37,30,0,0,168,8.46
3309,77851,0,21,37,31,0,0,167,8.48
3310,77852,0,21,37,32,0,0,167,8.46
3311,77853,0,21,37,33,0,0,166,8.44
3312,77854,0,21,37,34,0,0,166,8.46
3313,77855,0,21,37,35,0,0,165,8.48
3314,77856,0,21,37,36,0,0,164,8.46
3315,77857,0,21,37,37,0,0,162,8.48
3316,77858,0,21,37,38,0,0,163,8.46
3317,77859,0,21,37,39,0,0,162,8.5
3318,77860,0,21,37,40,0,0,162,8.48
3319,77861,0,21,37,41,0,0,161,8.46
3320,77862,0,21,37,42,0,0,161,8.48
3321,77863,0,21,37,43,0,0,161,8.48
3322,77864,0,21,37,44,0,0,160,8.48
3323,77865,0,21,37,45,0,0,161,8.48
3324,77866,0,21,37,46,0,0,159,8.48
3325,77867,0,21,37,47,0,0,159,8.5
3326,77868,0,21,37,48,0,0,158,8.5
3327,77869,0,21,37,49,0,0,157,8.5
3328,77870,0,21,37,50,0,0,157,8.48
3329,77871,0,21,37,51,0,0,157,8.5
3330,77872,0,21,37,52,0,0,156,8.48
3331,77873,0,21,37,53,0,0,155,8.5
3332,77874,0,21,37,54,0,0,155,8.5
3333,77875,0,21,37,55,0,0,155,8.5
3334,77876,0,21,37,56,0,0,154,8.5
3335,77877,0,21,37,57,0,0,154,8.48
3336,77878,0,21,37,58,0,0,154,8.5
3337,77879,0,21,37,59,0,0,153,8.48
3338,77880,0,21,38,0,0,0,152,8.5
3339,77881,0,21,38,1,0,0,151,8.5
3340,77882,0,21,38,2,0,0,151,8.5
3341,77883,0,21,38,3,0,0,151,8.52
3342,77884,0,21,38,4,0,0,150,8.5
3343,77885,0,21,38,5,0,0,151,8.5
3344,77886,0,21,38,6,0,0,150,8.5
3345,77887,0,21,38,7,0,0,150,8.48
3346,77888,0,21,38,8,0,0,150,8.5
3347,77889,0,21,38,9,0,0,149,8.5
3348,77890,0,21,38,10,0,0,149,8.5
3349,77891,0,21,38,11,0,0,148,8.52
3350,77892,0,21,38,12,0,0,147,8.5
3351,77893,0,21,38,13,0,0,147,8.5
3352,77894,0,21,38,14,0,0,146,8.5
3353,77895,0,21,38,15,0,0,147,8.5
3354,77896,0,21,38,16,0,0,144,8.5
3355,77897,0,21,38,17,0,0,144,8.5
3356,77898,0,21,38,18,0,0,145,8.5
3357,77899,0,21,38,19,0,0,145,8.5
3358,77900,0,21,38,20,0,0,145,8.5
3359,77901,0,21,38,21,0,0,144,8.5
3360,77902,0,21,38,22,0,0,143,8.52
3361,77903,0,21,38,23,0,0,144,8.5
3362,77904,0,21,38,24,0,0,142,8.5
3363,77905,0,21,38,25,0,0,143,8.5
3364,77906,0,21,38,26,0,0,143,8.5
3365,77907,0,21,38,27,0,0,142,8.5
3366,77908,0,21,38,28,0,0,141,8.5
3367,77909,0,21,38,29,0,0,142,8.5
3368,77910,0,21,38,30,0,0,142,8.52
3369,77911,0,21,38,31,0,0,141,8.5
3370,77912,0,21,38,32,0,0,140,8.5
3371,77913,0,21,38,33,0,0,141,8.5
3372,77914,0,21,38,34,0,0,140,8.5
3373,77915,0,21,38,35,0,0,140,8.5
3374,77916,0,21,38,36,0,0,139,8.5
3375,77917,0,21,38,37,0,0,139,8.52
3376,77918,0,21,38,38,0,0,138,8.5
3377,77919,0,21,38,39,0,0,138,8.5
3378,77920,0,21,38,40,0,0,138,8.5
3379,77921,0,21,38,41,0,0,138,8.52
3380,77922,0,21,38,42,0,0,138,8.5
3381,77923,0,21,38,43,0,0,137,8.5
3382,77924,0,21,38,44,0,0,136,8.5
3383,77925,0,21,38,45,0,0,137,8.5
3384,77926,0,21,38,46,0,0,136,8.5
3385,77927,0,21,38,47,0,0,134,8.52
3386,77928,0,21,38,48,0,0,136,8.5
3387,77929,0,21,38,49,0,0,135,8.5
3388,77930,0,21,38,50,0,0,136,8.5
3389,77931,0,21,38,51,0,0,135,8.5
3390,77932,0,21,38,52,0,0,134,8.5
3391,77933,0,21,38,53,0,0,135,8.5
3392,77934,0,21,38,54,0,0,135,8.5
3393,77935,0,21,38,55,0,0,134,8.52
3394,77936,0,21,38,56,0,0,133,8.5
3395,77937,0,21,38,57,0,0,134,8.5
3396,77938,0,21,38,58,0,0,132,8.5
3397,77939,0,21,38,59,0,0,134,8.5
3398,77940,0,21,39,0,0,0,134,8.5
3399,77941,0,21,39,1,0,0,133,8.5
3400,77942,0,21,39,2,0,0,133,8.5
3401,77943,0,21,39,3,0,0,132,8.5
3402,77944,0,21,39,4,0,0,132,8.5
3403,77945,0,21,39,5,0,0,132,8.5
3404,77946,0,21,39,6,0,0,132,8.5
3405,77947,0,21,39,7,0,0,131,8.5
3406,77948,0,21,39,8,0,0,131,8.5
3407,77949,0,21,39,9,0,0,131,8.5
3408,77950,0,21,39,10,0,0,131,8.5
3409,77951,0,21,39,11,0,0,130,8.5
3410,77952,0,21,39,12,0,0,130,8.5
3411,77953,0,21,39,13,0,0,130,8.5
3412,77954,0,21,39,14,0,0,129,8.52
3413,77955,0,21,39,15,0,0,131,8.5
3414,77956,0,21,39,16,0,0,130,8.5
3415,77957,0,21,39,17,0,0,129,8.5
3416,77958,0,21,39,18,0,0,129,8.5
3417,77959,0,21,39,19,0,0,129,8.5
3418,77960,0,21,39,20,0,0,129,8.52
3419,77961,0,21,39,21,0,0,128,8.5
3420,78939,0,21,55,39,1,0,554,7.81
3421,78940,0,21,55,40,1,0,648,8.41
3422,78941,0,21,55,41,1,0,730,8.39
3423,78942,0,21,55,42,0,0,750,8.39
3424,78943,0,21,55,43,0,0,739,8.39
3425,78944,0,21,55,44,0,0,719,8.39
3426,78945,0,21,55,45,0,0,698,8.39
3427,78946,0,21,55,46,0,0,667,8.39
3428,78947,0,21,55,47,0,0,647,8.39
3429,78948,0,21,55,48,0,0,614,8.39
3430,78949,0,21,55,49,0,0,584,8.39
3431,78950,0,21,55,50,0,0,552,8.39
3432,78951,0,21,55,51,0,0,519,8.39
3433,78952,0,21,55,52,0,0,483,8.39
3434,78953,0,21,55,53,0,0,441,8.39
3435,78954,0,21,55,54,0,0,399,8.39
3436,78955,0,21,55,55,0,0,365,8.39
3437,78956,0,21,55,56,0,0,348,8.39
3438,78957,0,21,55,57,0,0,339,8.39
3439,78958,0,21,55,58,0,0,329,8.39
3440,78959,0,21,55,59,0,0,312,8.39
3441,78960,0,21,56,0,0,0,302,8.39
3442,78961,0,21,56,1,0,0,290,8.39
3443,78962,0,21,56,2,0,0,279,8.37
3444,78963,0,21,56,3,0,0,270,8.39
3445,78964,0,21,56,4,0,0,261,8.39
3446,78965,0,21,56,5,0,0,254,8.39
3447,78966,0,21,56,6,0,0,246,8.39
3448,78967,0,21,56,7,0,0,244,8.37
3449,78968,0,21,56,8,0,0,237,8.39
3450,78969,0,21,56,9,0,0,236,8.39
3451,78970,0,21,56,10,0,0,231,8.39
3452,78971,0,21,56,11,0,0,231,8.39
3453,78972,0,21,56,12,0,0,226,8.39
3454,78973,0,21,56,13,0,0,227,8.39
3455,78974,0,21,56,14,0,0,224,8.39
3456,78975,0,21,56,15,0,0,224,8.39
3457,78976,0,21,56,16,0,0,222,8.39
3458,78977,0,21,56,17,0,0,221,8.44
3459,78978,0,21,56,18,0,0,221,8.41
3460,78979,0,21,56,19,0,0,220,8.44
3461,78980,0,21,56,20,0,0,216,8.44
3462,78981,0,21,56,21,0,0,218,8.44
3463,78982,0,21,56,22,0,0,218,8.41
3464,78983,0,21,56,23,0,0,217,8.41
3465,78984,0,21,56,24,0,0,217,8.46
3466,78985,0,21,56,25,0,0,216,8.44
3467,78986,0,21,56,26,0,0,215,8.44
3468,78987,0,21,56,27,0,0,214,8.44
3469,78988,0,21,56,28,0,0,215,8.41
3470,78989,0,21,56,29,0,0,214,8.41
3471,78990,0,21,56,30,0,0,212,8.44
3472,78991,0,21,56,31,0,0,211,8.48
3473,78992,0,21,56,32,0,0,211,8.46
3474,78993,0,21,56,33,0,0,211,8.44
3475,78994,0,21,56,34,0,0,208,8.44
3476,78995,0,21,56,35,0,0,210,8.44
3477,78996,0,21,56,36,0,0,209,8.46
3478,78997,0,21,56,37,0,0,208,8.48
3479,78998,0,21,56,38,0,0,207,8.48
3480,78999,0,21,56,39,0,0,204,8.46
3481,79000,0,21,56,40,0,0,206,8.46
3482,79001,0,21,56,41,0,0,205,8.48
3483,79002,0,21,56,42,0,0,205,8.48
3484,79003,0,21,56,43,0,0,203,8.48
3485,79004,0,21,56,44,0,0,203,8.5
3486,79005,0,21,56,45,0,0,202,8.5
3487,79006,0,21,56,46,0,0,201,8.5
3488,79007,0,21,56,47,0,0,200,8.48
3489,79008,0,21,56,48,0,0,199,8.48
3490,79009,0,21,56,49,0,0,199,8.48
3491,79010,0,21,56,50,0,0,198,8.46
3492,79011,0,21,56,51,0,0,197,8.5
3493,79012,0,21,56,52,0,0,197,8.5
3494,79013,0,21,56,53,0,0,196,8.5
3495,79014,0,21,56,54,0,0,195,8.5
3496,79015,0,21,56,55,0,0,195,8.48
3497,79016,0,21,56,56,0,0,194,8.48
3498,79017,0,21,56,57,0,0,193,8.5
3499,79018,0,21,56,58,0,0,193,8.5
3500,79019,0,21,56,59,0,0,191,8.5
3501,79020,0,21,57,0,0,0,191,8.5
3502,79021,0,21,57,1,0,0,190,8.48
3503,79022,0,21,57,2,0,0,190,8.5
3504,79023,0,21,57,3,0,0,188,8.48
3505,79024,0,21,57,4,0,0,188,8.5
3506,79025,0,21,57,5,0,0,187,8.5
3507,79026,0,21,57,6,0,0,186,8.5
3508,79027,0,21,57,7,0,0,186,8.5
3509,79028,0,21,57,8,0,0,184,8.52
3510,79029,0,21,57,9,0,0,184,8.5
3511,79030,0,21,57,10,0,0,183,8.5
3512,79031,0,21,57,11,0,0,183,8.5
3513,79032,0,21,57,12,0,0,181,8.5
3514,79033,0,21,57,13,0,0,181,8.52
3515,79034,0,21,57,14,0,0,180,8.52
3516,79035,0,21,57,15,0,0,179,8.5
3517,79036,0,21,57,16,0,0,179,8.5
3518,79037,0,21,57,17,0,0,178,8.5
3519,79038,0,21,57,18,0,0,177,8.5
3520,79039,0,21,57,19,0,0,175,8.5
3521,79040,0,21,57,20,0,0,177,8.5
3522,79041,0,21,57,21,0,0,175,8.5
3523,79042,0,21,57,22,0,0,175,8.52
3524,79043,0,21,57,23,0,0,175,8.5
3525,79044,0,21,57,24,0,0,173,8.52
3526,79045,0,21,57,25,0,0,173,8.5
3527,79046,0,21,57,26,0,0,172,8.52
3528,79047,0,21,57,27,0,0,172,8.5
3529,79048,0,21,57,28,0,0,171,8.5
3530,79049,0,21,57,29,0,0,169,8.52
3531,79050,0,21,57,30,0,0,170,8.52
3532,79051,0,21,57,31,0,0,169,8.52
3533,79052,0,21,57,32,0,0,168,8.5
3534,79053,0,21,57,33,0,0,168,8.5
3535,79054,0,21,57,34,0,0,168,8.5
3536,79055,0,21,57,35,0,0,167,8.5
3537,79056,0,21,57,36,0,0,165,8.5
3538,79057,0,21,57,37,0,0,166,8.52
3539,79058,0,21,57,38,0,0,166,8.52
3540,79059,0,21,57,39,0,0,165,8.52
3541,79060,0,21,57,40,0,0,164,8.5
3542,79061,0,21,57,41,0,0,164,8.5
3543,79062,0,21,57,42,0,0,163,8.5
3544,79063,0,21,57,43,0,0,163,8.5
3545,79064,0,21,57,44,0,0,162,8.52
3546,79065,0,21,57,45,0,0,162,8.52
3547,79066,0,21,57,46,0,0,161,8.5
3548,79067,0,21,57,47,0,0,158,8.5
3549,79068,0,21,57,48,0,0,160,8.5
3550,79069,0,21,57,49,0,0,160,8.5
3551,79070,0,21,57,50,0,0,160,8.5
3552,79071,0,21,57,51,0,0,159,8.5
3553,79072,0,21,57,52,0,0,159,8.5
3554,79073,0,21,57,53,0,0,158,8.5
3555,79074,0,21,57,54,0,0,157,8.5
3556,79075,0,21,57,55,0,0,156,8.52
3557,79076,0,21,57,56,0,0,157,8.5
3558,79077,0,21,57,57,0,0,157,8.52
3559,79078,0,21,57,58,0,0,155,8.5
3560,79079,0,21,57,59,0,0,156,8.5
3561,79080,0,21,58,0,0,0,154,8.52
3562,79081,0,21,58,1,0,0,154,8.5
3563,79082,0,21,58,2,0,0,154,8.52
3564,79083,0,21,58,3,0,0,153,8.5
3565,79084,0,21,58,4,0,0,153,8.5
3566,79085,0,21,58,5,0,0,153,8.5
3567,79086,0,21,58,6,0,0,152,8.5
3568,79087,0,21,58,7,0,0,153,8.52
3569,79088,0,21,58,8,0,0,150,8.5
3570,79089,0,21,58,9,0,0,149,8.5
3571,79090,0,21,58,10,0,0,151,8.5
3572,79091,0,21,58,11,0,0,150,8.52
3573,79092,0,21,58,12,0,0,150,8.5
3574,79093,0,21,58,13,0,0,150,8.52
3575,79094,0,21,58,14,0,0,150,8.5
3576,79095,0,21,58,15,0,0,150,8.5
3577,79096,0,21,58,16,0,0,148,8.5
3578,79097,0,21,58,17,0,0,149,8.52
3579,79098,0,21,58,18,0,0,148,8.5
3580,79099,0,21,58,19,0,0,148,8.5
3581,79100,0,21,58,20,0,0,148,8.5
3582,79101,0,21,58,21,0,0,147,8.5
3583,79102,0,21,58,22,0,0,147,8.52
3584,79103,0,21,58,23,0,0,147,8.5
3585,79104,0,21,58,24,0,0,147,8.5
3586,79105,0,21,58,25,0,0,146,8.52
3587,79106,0,21,58,26,0,0,146,8.5
3588,79107,0,21,58,27,0,0,145,8.52
3589,79108,0,21,58,28,0,0,145,8.52
3590,79109,0,21,58,29,0,0,144,8.5
3591,79110,0,21,58,30,0,0,144,8.52
3592,79111,0,21,58,31,0,0,145,8.52
3593,79112,0,21,58,32,0,0,144,8.5
3594,79113,0,21,58,33,0,0,143,8.52
3595,79114,0,21,58,34,0,0,142,8.52
3596,79115,0,21,58,35,0,0,143,8.5
3597,79116,0,21,58,36,0,0,143,8.5
3598,79117,0,21,58,37,0,0,142,8.52
3599,79118,0,21,58,38,0,0,142,8.5
3600,80090,0,22,14,50,1,0,511,7.81
3601,80091,0,22,14,51,1,0,591,8.41
3602,80092,0,22,14,52,1,0,678,8.39
3603,80093,0,22,14,53,1,0,711,8.41
3604,80094,0,22,14,54,1,0,708,8.39
3605,80095,0,22,14,55,1,0,698,8.39
3606,80096,0,22,14,56,1,0,684,8.39
3607,80097,0,22,14,57,1,0,669,8.39
3608,80098,0,22,14,58,1,0,647,8.39
3609,80099,0,22,14,59,1,0,620,8.39
3610,80100,0,22,15,0,1,0,593,8.39
3611,80101,0,22,15,1,1,0,565,8.39
3612,80102,0,22,15,2,1,0,536,8.41
3613,80103,0,22,15,3,1,0,501,8.39
3614,80104,0,22,15,4,1,0,460,8.39
3615,80105,0,22,15,5,1,0,421,8.39
3616,80106,0,22,15,6,1,0,388,8.39
3617,80107,0,22,15,7,1,0,378,8.39
3618,80108,0,22,15,8,1,0,371,8.39
3619,80109,0,22,15,9,1,0,360,8.39
3620,80110,0,22,15,10,1,0,347,8.39
3621,80111,0,22,15,11,1,0,332,8.39
3622,80112,0,22,15,12,1,0,320,8.39
3623,80113,0,22,15,13,1,0,308,8.39
3624,80114,0,22,15,14,1,0,297,8.39
3625,80115,0,22,15,15,1,0,285,8.39
3626,80116,0,22,15,16,1,0,280,8.39
3627,80117,0,22,15,17,1,0,275,8.39
3628,80118,0,22,15,18,1,0,269,8.39
3629,80119,0,22,15,19,1,0,264,8.39
3630,80120,0,22,15,20,1,0,261,8.39
3631,80121,0,22,15,21,0,0,257,8.39
3632,80122,0,22,15,22,0,0,255,8.39
3633,80123,0,22,15,23,0,0,251,8.39
3634,80124,0,22,15,24,1,0,253,8.39
3635,80125,0,22,15,25,1,0,250,8.39
3636,80126,0,22,15,26,1,0,247,8.39
3637,80127,0,22,15,27,1,0,247,8.39
3638,80128,0,22,15,28,1,0,245,8.39
3639,80129,0,22,15,29,1,0,246,8.39
3640,80130,0,22,15,30,1,0,246,8.39
3641,80131,0,22,15,31,1,0,246,8.39
3642,80132,0,22,15,32,1,0,245,8.39
3643,80133,0,22,15,33,1,0,245,8.39
3644,80134,0,22,15,34,1,0,244,8.39
3645,80135,0,22,15,35,0,0,243,8.39
3646,80136,0,22,15,36,0,0,243,8.39
3647,80137,0,22,15,37,0,0,240,8.39
3648,80138,0,22,15,38,0,0,242,8.39
3649,80139,0,22,15,39,0,0,242,8.39
3650,80140,0,22,15,40,0,0,241,8.39
3651,80141,0,22,15,41,0,0,241,8.39
3652,80142,0,22,15,42,0,0,238,8.39
3653,80143,0,22,15,43,0,0,240,8.39
3654,80144,0,22,15,44,0,0,240,8.39
3655,80145,0,22,15,45,0,0,239,8.39
3656,80146,0,22,15,46,0,0,239,8.39
3657,80147,0,22,15,47,0,0,239,8.39
3658,80148,0,22,15,48,0,0,238,8.39
3659,80149,0,22,15,49,0,0,237,8.39
3660,80150,0,22,15,50,0,0,236,8.39
3661,80151,0,22,15,51,0,0,236,8.39
3662,80152,0,22,15,52,0,0,235,8.39
3663,80153,0,22,15,53,0,0,234,8.39
3664,80154,0,22,15,54,0,0,233,8.39
3665,80155,0,22,15,55,0,0,233,8.37
3666,80156,0,22,15,56,0,0,233,8.39
3667,80157,0,22,15,57,0,0,231,8.39
3668,80158,0,22,15,58,0,0,231,8.37
3669,80159,0,22,15,59,0,0,230,8.39
3670,80160,0,22,16,0,0,0,228,8.37
3671,80161,0,22,16,1,0,0,228,8.39
3672,80162,0,22,16,2,0,0,229,8.37
3673,80163,0,22,16,3,0,0,226,8.39
3674,80164,0,22,16,4,0,0,226,8.39
3675,80165,0,22,16,5,0,0,224,8.39
3676,80166,0,22,16,6,0,0,224,8.39
3677,80167,0,22,16,7,0,0,223,8.39
3678,80168,0,22,16,8,0,0,222,8.37
3679,80169,0,22,16,9,0,0,222,8.39
3680,80170,0,22,16,10,0,0,221,8.39
3681,80171,0,22,16,11,0,0,220,8.39
3682,80172,0,22,16,12,0,0,219,8.37
3683,80173,0,22,16,13,0,0,218,8.39
3684,80174,0,22,16,14,0,0,214,8.39
3685,80175,0,22,16,15,0,0,217,8.39
3686,80176,0,22,16,16,0,0,215,8.39
3687,80177,0,22,16,17,0,0,215,8.39
3688,80178,0,22,16,18,1,0,214,8.39
3689,80179,0,22,16,19,1,0,210,8.39
3690,80180,0,22,16,20,1,0,211,8.41
3691,80181,0,22,16,21,1,0,211,8.39
3692,80182,0,22,16,22,0,0,210,8.39
3693,80183,0,22,16,23,0,0,209,8.39
3694,80184,0,22,16,24,0,0,208,8.39
3695,80185,0,22,16,25,0,0,208,8.39
3696,80186,0,22,16,26,0,0,206,8.39
3697,80187,0,22,16,27,0,0,205,8.39
3698,80188,0,22,16,28,0,0,205,8.39
3699,80189,0,22,16,29,0,0,205,8.39
3700,80190,0,22,16,30,0,0,203,8.39
3701,80191,0,22,16,31,0,0,202,8.39
3702,80192,0,22,16,32,0,0,201,8.39
3703,80193,0,22,16,33,0,0,200,8.39
3704,80194,0,22,16,34,0,0,197,8.41
3705,80195,0,22,16,35,0,0,199,8.41
3706,80196,0,22,16,36,0,0,198,8.41
3707,80197,0,22,16,37,0,0,198,8.39
3708,80198,0,22,16,38,0,0,196,8.41
3709,80199,0,22,16,39,0,0,195,8.39
3710,80200,0,22,16,40,1,0,194,8.41
3711,80201,0,22,16,41,1,0,195,8.39
3712,80202,0,22,16,42,1,0,193,8.39
3713,80203,0,22,16,43,1,0,192,8.39
3714,80204,0,22,16,44,1,0,192,8.39
3715,80205,0,22,16,45,1,0,191,8.39
3716,80206,0,22,16,46,1,0,189,8.41
3717,80207,0,22,16,47,1,0,188,8.56
3718,80208,0,22,16,48,1,0,188,8.65
3719,80209,0,22,16,49,1,0,187,8.63
3720,80210,0,22,16,50,1,0,187,8.63
3721,80211,0,22,16,51,1,0,186,8.63
3722,80212,0,22,16,52,1,0,186,8.63
3723,80213,0,22,16,53,1,0,184,8.65
3724,80214,0,22,16,54,1,0,181,8.59
3725,80215,0,22,16,55,1,0,182,8.56
3726,80216,0,22,16,56,1,0,182,8.59
3727,80217,0,22,16,57,1,0,182,8.81
3728,80218,0,22,16,58,1,0,181,8.63
3729,80219,0,22,16,59,1,0,181,8.59
3730,80220,0,22,17,0,1,0,181,8.61
3731,80221,0,22,17,1,0,0,180,8.61
3732,80222,0,22,17,2,0,0,179,8.72
3733,80223,0,22,17,3,0,0,179,8.7
3734,80224,0,22,17,4,1,0,178,8.7
3735,80225,0,22,17,5,1,0,178,8.67
3736,80226,0,22,17,6,1,0,177,8.67
3737,80227,0,22,17,7,1,0,177,8.67
3738,80228,0,22,17,8,1,0,177,8.65
3739,80229,0,22,17,9,1,0,175,8.65
3740,80230,0,22,17,10,1,0,175,8.65
3741,80231,0,22,17,11,1,0,174,8.65
3742,80232,0,22,17,12,1,0,174,8.65
3743,80233,0,22,17,13,0,0,174,8.65
3744,80234,0,22,17,14,0,0,174,8.63
3745,80235,0,22,17,15,0,0,172,8.63
3746,80236,0,22,17,16,0,0,172,8.63
3747,80237,0,22,17,17,1,0,172,8.65
3748,80238,0,22,17,18,1,0,172,8.65
3749,80239,0,22,17,19,1,0,171,8.65
3750,80240,0,22,17,20,1,0,171,8.65
3751,80241,0,22,17,21,1,0,170,8.65
3752,80242,0,22,17,22,1,0,170,8.63
3753,80243,0,22,17,23,1,0,170,8.63
3754,80244,0,22,17,24,1,0,169,8.65
3755,80245,0,22,17,25,1,0,169,8.65
3756,80246,0,22,17,26,1,0,166,8.63
3757,80247,0,22,17,27,1,0,167,8.63
3758,80248,0,22,17,28,1,0,167,8.65
3759,80249,0,22,17,29,1,0,165,8.63
3760,80250,0,22,17,30,1,0,166,8.63
3761,80251,0,22,17,31,1,0,165,8.65
3762,80252,0,22,17,32,1,0,165,8.63
3763,80253,0,22,17,33,1,0,164,8.65
3764,80254,0,22,17,34,1,0,163,8.65
3765,80255,0,22,17,35,1,0,163,8.65
3766,80256,0,22,17,36,1,0,163,8.65
3767,80257,0,22,17,37,1,0,162,8.65
3768,80258,0,22,17,38,1,0,162,8.63
3769,80259,0,22,17,39,1,0,161,8.63
3770,80260,0,22,17,40,1,0,161,8.65
3771,80261,0,22,17,41,1,0,160,8.63
3772,80262,0,22,17,42,1,0,160,8.65
3773,80263,0,22,17,43,1,0,161,8.65
3774,80264,0,22,17,44,1,0,159,8.63
3775,80265,0,22,17,45,1,0,159,8.44
3776,80266,0,22,17,46,1,0,159,8.5
3777,80267,0,22,17,47,1,0,158,9.14
3778,80268,0,22,17,48,1,0,157,9.04
3779,80269,0,22,17,49,1,0,158,9.02
3780,80270,0,22,17,50,1,0,157,9.02
3781,80271,0,22,17,51,1,0,156,9.04
3782,80272,0,22,17,52,1,0,156,9.02
3783,80273,0,22,17,53,0,0,156,9.04
3784,80274,0,22,17,54,0,0,155,9.04
3785,80275,0,22,17,55,0,0,155,9.02
3786,80276,0,22,17,56,0,0,155,9.04
3787,80277,0,22,17,57,0,0,155,9.02
3788,80278,0,22,17,58,0,0,154,9.02
3789,80279,0,22,17,59,0,0,154,9.04
3790,80280,0,22,18,0,0,0,154,9.02
3791,80281,0,22,18,1,0,0,152,9.04
3792,80282,0,22,18,2,0,0,152,9.02
3793,80283,0,22,18,3,0,0,153,9.04
3794,80284,0,22,18,4,0,0,153,9.02
3795,80285,0,22,18,5,0,0,153,9.02
3796,80286,0,22,18,6,0,0,153,9.02
3797,80287,0,22,18,7,0,0,153,9.02
3798,80288,0,22,18,8,0,0,153,9.02
3799,80289,0,22,18,9,0,0,152,9.02
3800,80290,0,22,18,10,0,0,150,9.02
3801,80291,0,22,18,11,0,0,150,9.02
3802,80292,0,22,18,12,0,0,151,9.02
3803,80293,0,22,18,13,0,0,151,9.02
3804,80294,0,22,18,14,0,0,151,9.02
3805,80295,0,22,18,15,0,0,150,9.02
3806,80296,0,22,18,16,0,0,149,9.02
3807,80297,0,22,18,17,0,0,150,9.02
3808,80298,0,22,18,18,0,0,148,9.02
3809,80299,0,22,18,19,0,0,149,9.02
3810,80300,0,22,18,20,0,0,149,9.02
3811,80301,0,22,18,21,0,0,148,9.02
3812,80302,0,22,18,22,0,0,148,9.02
3813,80303,0,22,18,23,0,0,148,9.02
3814,80304,0,22,18,24,0,0,148,9.02
3815,80305,0,22,18,25,0,0,147,9.02
3816,80306,0,22,18,26,0,0,148,9.02
3817,80307,0,22,18,27,0,0,147,9.02
3818,80308,0,22,18,28,0,0,147,9.02
3819,80309,0,22,18,29,0,0,147,8.99
3820,80310,0,22,18,30,0,0,147,8.97
3821,80311,0,22,18,31,0,0,146,8.99
3822,80312,0,22,18,32,0,0,146,8.99
3823,80313,0,22,18,33,0,0,145,8.97
3824,80314,0,22,18,34,0,0,145,8.99
3825,80315,0,22,18,35,0,0,144,9.02
3826,80316,0,22,18,36,0,0,144,8.99
3827,80317,0,22,18,37,0,0,145,8.97
3828,80318,0,22,18,38,0,0,145,8.9
3829,80319,0,22,18,39,0,0,144,8.97
