INDEX,Idx,D,H,M,S,PIR,TILT,GAS,DIST
3064,82700,0,22,58,20,0,0,57,6.69
3065,82701,0,22,58,21,0,0,56,6.69
3066,82702,0,22,58,22,0,0,56,6.69
3067,82703,0,22,58,23,1,0,56,6.69
3068,82704,0,22,58,24,1,0,57,6.69
3069,82705,0,22,58,25,0,0,57,6.69
3070,82706,0,22,58,26,0,0,57,6.69
3071,82707,0,22,58,27,0,0,57,6.69
3072,82708,0,22,58,28,1,0,57,6.69
3073,82709,0,22,58,29,1,0,56,6.69
3074,82710,0,22,58,30,1,0,57,6.69
3075,82711,0,22,58,31,1,0,57,6.69
3076,82712,0,22,58,32,1,0,56,6.69
3077,82713,0,22,58,33,1,0,56,6.69
3078,82714,0,22,58,34,1,0,57,6.69
3079,82715,0,22,58,35,1,0,56,6.69
3080,82716,0,22,58,36,1,0,56,6.69
3081,82717,0,22,58,37,1,0,56,6.69
3082,82718,0,22,58,38,1,0,56,6.69
3083,82719,0,22,58,39,1,0,55,6.69
3084,82720,0,22,58,40,1,0,56,6.69
3085,82721,0,22,58,41,1,0,56,6.69
3086,82722,0,22,58,42,1,0,56,6.69
3087,82723,0,22,58,43,1,0,56,6.69
3088,82724,0,22,58,44,1,0,56,6.69
3089,82725,0,22,58,45,1,0,56,6.69
3090,82726,0,22,58,46,1,0,55,6.69
3091,82727,0,22,58,47,1,0,55,6.69
3092,82728,0,22,58,48,1,0,56,6.69
3093,82729,0,22,58,49,1,0,56,6.69
3094,82730,0,22,58,50,1,0,56,6.69
3095,82731,0,22,58,51,1,0,56,6.69
3096,82732,0,22,58,52,1,0,55,6.69
3097,82733,0,22,58,53,1,0,56,6.69
3098,82734,0,22,58,54,1,0,56,6.69
3099,82735,0,22,58,55,1,0,56,6.69
3100,82736,0,22,58,56,1,0,56,6.69
3101,82737,0,22,58,57,1,0,55,6.69
3102,82738,0,22,58,58,1,0,56,6.69
3103,82739,0,22,58,59,1,0,56,6.69
3104,82740,0,22,59,0,1,0,56,6.69
3105,82741,0,22,59,1,1,0,56,6.69
3106,82742,0,22,59,2,1,0,56,6.69
3107,82743,0,22,59,3,1,0,56,6.69
3108,82744,0,22,59,4,1,0,56,6.69
3109,82745,0,22,59,5,1,0,55,6.69
3110,82746,0,22,59,6,1,0,55,6.69
3111,82747,0,22,59,7,1,0,56,6.69
3112,82748,0,22,59,8,1,0,56,6.69
3113,82749,0,22,59,9,1,0,56,6.69
3114,82750,0,22,59,10,1,0,56,6.69
3115,82751,0,22,59,11,1,0,55,6.69
3116,82752,0,22,59,12,1,0,55,6.69
3117,82753,0,22,59,13,1,0,56,6.69
3118,82754,0,22,59,14,1,0,56,6.69
3119,82755,0,22,59,15,1,0,55,6.69
3120,82756,0,22,59,16,1,0,56,6.69
3121,82757,0,22,59,17,1,0,55,6.69
3122,82758,0,22,59,18,1,0,54,6.69
3123,82759,0,22,59,19,1,0,55,6.69
3124,82760,0,22,59,20,1,0,55,6.69
3125,82761,0,22,59,21,1,0,55,6.69
3126,82762,0,22,59,22,1,0,55,6.69
3127,82763,0,22,59,23,1,0,55,6.69
3128,82764,0,22,59,24,1,0,54,6.69
3129,82765,0,22,59,25,1,0,54,6.69
3130,82766,0,22,59,26,1,0,55,6.69
3131,82767,0,22,59,27,1,0,54,6.69
3132,82768,0,22,59,28,1,0,54,6.69
3133,82769,0,22,59,29,1,0,55,6.69
3134,82770,0,22,59,30,0,0,54,6.69
3135,82771,0,22,59,31,0,0,54,6.69
3136,82772,0,22,59,32,0,0,54,6.69
3137,82773,0,22,59,33,0,0,54,6.69
3138,82774,0,22,59,34,1,0,55,6.69
3139,82775,0,22,59,35,1,0,55,6.69
3140,82776,0,22,59,36,1,0,55,6.69
3141,82777,0,22,59,37,1,0,54,6.69
3142,82778,0,22,59,38,1,0,55,6.69
3143,82779,0,22,59,39,1,0,55,6.69
3144,82780,0,22,59,40,1,0,55,6.69
3145,82781,0,22,59,41,1,0,55,6.69
3146,82782,0,22,59,42,1,0,55,6.69
3147,82783,0,22,59,43,1,0,55,6.69
3148,82784,0,22,59,44,1,0,55,6.69
3149,82785,0,22,59,45,1,0,55,6.69
3150,82786,0,22,59,46,1,0,54,6.69
3151,82787,0,22,59,47,1,0,55,6.69
3152,82788,0,22,59,48,1,0,55,6.69
3153,82789,0,22,59,49,1,0,55,6.69
3154,82790,0,22,59,50,1,0,54,6.69
3155,82791,0,22,59,51,1,0,55,6.69
3156,82792,0,22,59,52,1,0,55,6.69
3157,82793,0,22,59,53,1,0,53,6.69
3158,82794,0,22,59,54,1,0,55,6.69
3159,82795,0,22,59,55,1,0,55,6.69
3160,82796,0,22,59,56,1,0,55,6.69
3161,82797,0,22,59,57,1,0,55,6.69
3162,82798,0,22,59,58,1,0,55,6.69
3163,82799,0,22,59,59,1,0,55,6.69
3164,82800,0,23,0,0,1,0,55,6.69
3165,82801,0,23,0,1,1,0,55,6.69
3166,82802,0,23,0,2,1,0,55,6.69
3167,82803,0,23,0,3,1,0,55,6.69
3168,82804,0,23,0,4,1,0,55,6.68
3169,82805,0,23,0,5,1,0,56,6.69
3170,82806,0,23,0,6,1,0,55,6.69
3171,82807,0,23,0,7,1,0,55,6.69
3172,82808,0,23,0,8,1,0,55,6.69
3173,82809,0,23,0,9,1,0,55,6.69
3174,82810,0,23,0,10,1,0,55,6.68
3175,82811,0,23,0,11,1,0,56,6.69
3176,82812,0,23,0,12,1,0,55,6.69
3177,82813,0,23,0,13,1,0,55,6.69
3178,82814,0,23,0,14,1,0,55,6.69
3179,82815,0,23,0,15,1,0,55,6.69
3180,82816,0,23,0,16,1,0,55,6.69
3181,82817,0,23,0,17,1,0,55,6.69
3182,82818,0,23,0,18,1,0,56,6.69
3183,82819,0,23,0,19,1,0,55,6.69
3184,82820,0,23,0,20,1,0,55,6.69
3185,82821,0,23,0,21,1,0,56,6.69
3186,82822,0,23,0,22,1,0,55,6.69
3187,82823,0,23,0,23,1,0,56,6.69
3188,82824,0,23,0,24,1,0,55,6.69
3189,82825,0,23,0,25,1,0,56,6.69
3190,82826,0,23,0,26,1,0,55,6.69
3191,82827,0,23,0,27,1,0,55,6.69
3192,82828,0,23,0,28,1,0,55,6.69
3193,82829,0,23,0,29,1,0,56,6.69
3194,82830,0,23,0,30,1,0,54,6.69
3195,82831,0,23,0,31,1,0,55,6.69
3196,82832,0,23,0,32,1,0,55,6.69
3197,82833,0,23,0,33,1,0,55,6.69
3198,82834,0,23,0,34,1,0,55,6.69
3199,82835,0,23,0,35,1,0,55,6.69
3200,82836,0,23,0,36,1,0,55,6.69
3201,82837,0,23,0,37,1,0,54,6.69
3202,82838,0,23,0,38,1,0,55,6.69
3203,82839,0,23,0,39,1,0,55,6.69
3204,82840,0,23,0,40,1,0,55,6.69
3205,82841,0,23,0,41,1,0,55,6.69
3206,82842,0,23,0,42,1,0,55,6.69
3207,82843,0,23,0,43,1,0,55,6.69
3208,82844,0,23,0,44,1,0,56,6.69
3209,82845,0,23,0,45,0,0,55,6.69
3210,82846,0,23,0,46,0,0,56,6.69
3211,82847,0,23,0,47,0,0,55,6.69
3212,82848,0,23,0,48,1,0,55,6.69
3213,82849,0,23,0,49,1,0,55,6.69
3214,82850,0,23,0,50,1,0,55,6.69
3215,82851,0,23,0,51,1,0,55,6.69
3216,82852,0,23,0,52,1,0,55,6.69
3217,82853,0,23,0,53,1,0,55,6.69
3218,82854,0,23,0,54,1,0,55,6.69
3219,82855,0,23,0,55,1,0,55,6.69
3220,82856,0,23,0,56,1,0,55,6.69
3221,82857,0,23,0,57,1,0,55,6.69
3222,82858,0,23,0,58,1,0,55,6.69
3223,82859,0,23,0,59,1,0,55,6.69
3224,82860,0,23,1,0,0,0,55,6.69
3225,82861,0,23,1,1,0,0,55,6.69
3226,82862,0,23,1,2,0,0,55,6.69
3227,82863,0,23,1,3,1,0,56,6.69
3228,82864,0,23,1,4,1,0,55,6.69
3229,82865,0,23,1,5,1,0,56,6.69
3230,82866,0,23,1,6,1,0,56,6.69
3231,82867,0,23,1,7,1,0,55,6.69
3232,82868,0,23,1,8,1,0,56,6.69
3233,82869,0,23,1,9,0,0,55,6.69
3234,82870,0,23,1,10,0,0,56,6.69
3235,82871,0,23,1,11,0,0,55,6.69
3236,82872,0,23,1,12,0,0,56,6.69
3237,82873,0,23,1,13,1,0,56,6.69
3238,82874,0,23,1,14,1,0,56,6.69
3239,82875,0,23,1,15,1,0,56,6.69
3240,82876,0,23,1,16,1,0,55,6.69
3241,82877,0,23,1,17,1,0,55,6.69
3242,82878,0,23,1,18,1,0,55,6.69
3243,82879,0,23,1,19,1,0,55,6.69
3244,82880,0,23,1,20,1,0,56,6.69
3245,82881,0,23,1,21,1,0,54,6.69
3246,82882,0,23,1,22,1,0,55,6.69
3247,82883,0,23,1,23,1,0,54,6.69
3248,82884,0,23,1,24,0,0,55,6.69
3249,82885,0,23,1,25,0,0,55,6.69
3250,82886,0,23,1,26,0,0,54,6.69
3251,82887,0,23,1,27,1,0,55,6.69
3252,82888,0,23,1,28,1,0,55,6.69
3253,82889,0,23,1,29,1,0,55,6.69
3254,82890,0,23,1,30,1,0,55,6.69
3255,82891,0,23,1,31,1,0,54,6.69
3256,82892,0,23,1,32,1,0,55,6.69
3257,82893,0,23,1,33,1,0,55,6.69
3258,82894,0,23,1,34,1,0,56,6.69
3259,82895,0,23,1,35,1,0,55,6.69
3260,82896,0,23,1,36,1,0,56,6.69
3261,82897,0,23,1,37,1,0,55,6.69
3262,82898,0,23,1,38,1,0,56,6.69
3263,82899,0,23,1,39,1,0,55,6.69
3264,82900,0,23,1,40,1,0,55,6.69
3265,82901,0,23,1,41,1,0,55,6.69
3266,82902,0,23,1,42,1,0,55,6.69
3267,82903,0,23,1,43,1,0,55,6.69
3268,82904,0,23,1,44,1,0,55,6.69
3269,82905,0,23,1,45,1,0,55,6.69
3270,82906,0,23,1,46,1,0,56,6.69
3271,82907,0,23,1,47,1,0,55,6.69
3272,82908,0,23,1,48,1,0,55,6.69
3273,82909,0,23,1,49,1,0,55,6.69
3274,82910,0,23,1,50,1,0,55,6.69
3275,82911,0,23,1,51,1,0,55,6.69
3276,82912,0,23,1,52,1,0,55,6.69
3277,82913,0,23,1,53,1,0,55,6.69
3278,82914,0,23,1,54,1,0,54,6.69
3279,82915,0,23,1,55,1,0,54,6.69
3280,82916,0,23,1,56,1,0,55,6.69
3281,82917,0,23,1,57,1,0,54,6.69
3282,82918,0,23,1,58,1,0,55,6.69
3283,82919,0,23,1,59,1,0,55,6.69
3284,82920,0,23,2,0,1,0,55,6.69
3285,82921,0,23,2,1,1,0,55,6.69
3286,82922,0,23,2,2,1,0,55,6.69
3287,82923,0,23,2,3,1,0,55,6.69
3288,82924,0,23,2,4,1,0,55,6.69
3289,82925,0,23,2,5,1,0,55,6.69
3290,82926,0,23,2,6,1,0,55,6.69
3291,82927,0,23,2,7,1,0,55,6.69
3292,82928,0,23,2,8,1,0,55,6.69
3293,82929,0,23,2,9,1,0,55,6.69
3294,82930,0,23,2,10,1,0,55,6.69
3295,82931,0,23,2,11,1,0,55,6.69
3296,82932,0,23,2,12,1,0,55,6.69
3297,82933,0,23,2,13,1,0,55,6.69
3298,82934,0,23,2,14,1,0,55,6.69
3299,82935,0,23,2,15,1,0,55,6.69
3300,82936,0,23,2,16,1,0,55,6.69
3301,82937,0,23,2,17,1,0,55,6.69
3302,82938,0,23,2,18,1,0,55,6.69
3303,82939,0,23,2,19,1,0,54,6.69
3304,82940,0,23,2,20,1,0,55,6.69
3305,82941,0,23,2,21,1,0,55,6.69
3306,82942,0,23,2,22,1,0,55,6.69
3307,82943,0,23,2,23,1,0,55,6.69
3308,82944,0,23,2,24,1,0,56,6.69
3309,82945,0,23,2,25,1,0,54,6.69
3310,82946,0,23,2,26,1,0,55,6.69
3311,82947,0,23,2,27,1,0,55,6.69
3312,82948,0,23,2,28,1,0,55,6.69
3313,82949,0,23,2,29,1,0,55,6.69
3314,82950,0,23,2,30,0,0,55,6.69
3315,82951,0,23,2,31,0,0,55,6.69
3316,82952,0,23,2,32,0,0,55,6.69
3317,82953,0,23,2,33,0,0,55,6.69
3318,82954,0,23,2,34,0,0,55,6.69
3319,82955,0,23,2,35,0,0,55,6.69
3320,82956,0,23,2,36,0,0,55,6.69
3321,82957,0,23,2,37,0,0,56,6.69
3322,82958,0,23,2,38,1,0,55,6.69
3323,82959,0,23,2,39,1,0,55,6.69
3324,82960,0,23,2,40,1,0,55,6.69
3325,82961,0,23,2,41,0,0,55,6.69
3326,82962,0,23,2,42,0,0,55,6.69
3327,82963,0,23,2,43,1,0,55,6.69
3328,82964,0,23,2,44,1,0,55,6.69
3329,82965,0,23,2,45,1,0,55,6.69
3330,82966,0,23,2,46,1,0,55,6.69
3331,82967,0,23,2,47,1,0,55,6.69
3332,82968,0,23,2,48,1,0,55,6.69
3333,82969,0,23,2,49,1,0,54,6.69
3334,82970,0,23,2,50,1,0,55,6.69
3335,82971,0,23,2,51,1,0,55,6.69
3336,82972,0,23,2,52,1,0,55,6.69
3337,82973,0,23,2,53,0,0,55,6.69
3338,82974,0,23,2,54,0,0,55,6.69
3339,82975,0,23,2,55,0,0,55,6.69
3340,82976,0,23,2,56,0,0,55,6.69
3341,82977,0,23,2,57,1,0,54,6.69
3342,82978,0,23,2,58,1,0,55,6.69
3343,82979,0,23,2,59,1,0,55,6.69
3344,82980,0,23,3,0,1,0,54,6.69
3345,82981,0,23,3,1,1,0,55,6.69
3346,82982,0,23,3,2,1,0,55,6.69
3347,82983,0,23,3,3,1,0,55,6.69
3348,82984,0,23,3,4,1,0,54,6.69
3349,82985,0,23,3,5,1,0,55,6.69
3350,82986,0,23,3,6,1,0,54,6.69
3351,82987,0,23,3,7,1,0,55,6.69
3352,82988,0,23,3,8,1,0,55,6.69
3353,82989,0,23,3,9,1,0,55,6.69
3354,82990,0,23,3,10,1,0,55,6.69
3355,82991,0,23,3,11,1,0,55,6.69
3356,82992,0,23,3,12,1,0,54,6.69
3357,82993,0,23,3,13,0,0,54,6.69
3358,82994,0,23,3,14,0,0,54,6.69
3359,82995,0,23,3,15,0,0,54,6.69
3360,82996,0,23,3,16,1,0,55,6.69
3361,82997,0,23,3,17,1,0,55,6.69
3362,82998,0,23,3,18,1,0,55,6.69
3363,82999,0,23,3,19,1,0,54,6.69
3364,83000,0,23,3,20,1,0,55,6.69
3365,83001,0,23,3,21,1,0,55,6.69
3366,83002,0,23,3,22,1,0,55,6.69
3367,83003,0,23,3,23,1,0,55,6.69
3368,83004,0,23,3,24,1,0,54,6.69
3369,83005,0,23,3,25,1,0,55,6.69
3370,83006,0,23,3,26,1,0,55,6.69
3371,83007,0,23,3,27,1,0,54,6.69
3372,83008,0,23,3,28,1,0,55,6.69
3373,83009,0,23,3,29,1,0,54,6.69
3374,83010,0,23,3,30,1,0,55,6.69
3375,83011,0,23,3,31,1,0,55,6.69
3376,83012,0,23,3,32,1,0,55,6.69
3377,83013,0,23,3,33,1,0,55,6.69
3378,83014,0,23,3,34,1,0,54,6.69
3379,83015,0,23,3,35,1,0,54,6.69
3380,83016,0,23,3,36,1,0,55,6.69
3381,83017,0,23,3,37,1,0,54,6.69
3382,83018,0,23,3,38,1,0,54,6.69
3383,83019,0,23,3,39,1,0,54,6.69
3384,83020,0,23,3,40,1,0,55,6.69
3385,83021,0,23,3,41,1,0,55,6.69
3386,83022,0,23,3,42,1,0,55,6.69
3387,83023,0,23,3,43,1,0,55,6.69
3388,83024,0,23,3,44,1,0,54,6.69
3389,83025,0,23,3,45,1,0,54,6.69
3390,83026,0,23,3,46,1,0,55,6.69
3391,83027,0,23,3,47,1,0,55,6.69
3392,83028,0,23,3,48,1,0,55,6.69
3393,83029,0,23,3,49,1,0,55,6.69
3394,83030,0,23,3,50,1,0,55,6.69
3395,83031,0,23,3,51,1,0,55,6.69
3396,83032,0,23,3,52,1,0,54,6.69
3397,83033,0,23,3,53,1,0,54,6.69
3398,83034,0,23,3,54,1,0,54,6.69
3399,83035,0,23,3,55,1,0,55,6.69
3400,83036,0,23,3,56,1,0,55,6.69
3401,83037,0,23,3,57,1,0,54,6.69
3402,83038,0,23,3,58,1,0,55,6.69
3403,83039,0,23,3,59,1,0,54,6.69
3404,83040,0,23,4,0,1,0,55,6.69
3405,83041,0,23,4,1,1,0,55,6.69
3406,83042,0,23,4,2,1,0,55,6.69
3407,83043,0,23,4,3,1,0,56,6.69
3408,83044,0,23,4,4,1,0,55,6.69
3409,83045,0,23,4,5,1,0,55,6.69
3410,83046,0,23,4,6,1,0,55,6.69
3411,83047,0,23,4,7,1,0,55,6.69
3412,83048,0,23,4,8,1,0,55,6.69
3413,83049,0,23,4,9,1,0,55,6.69
3414,83050,0,23,4,10,1,0,56,6.69
3415,83051,0,23,4,11,1,0,55,6.69
3416,83052,0,23,4,12,1,0,55,6.69
3417,83053,0,23,4,13,1,0,56,6.69
3418,83054,0,23,4,14,1,0,55,6.69
3419,83055,0,23,4,15,1,0,55,6.69
3420,83056,0,23,4,16,1,0,55,6.69
3421,83057,0,23,4,17,1,0,55,6.69
3422,83058,0,23,4,18,1,0,55,6.69
3423,83059,0,23,4,19,1,0,55,6.69
3424,83060,0,23,4,20,1,0,55,6.69
3425,83061,0,23,4,21,1,0,56,6.69
3426,83062,0,23,4,22,1,0,56,6.69
3427,83063,0,23,4,23,1,0,56,6.69
3428,83064,0,23,4,24,1,0,56,6.69
3429,83065,0,23,4,25,1,0,56,6.69
3430,83066,0,23,4,26,1,0,56,6.69
3431,83067,0,23,4,27,1,0,56,6.69
3432,83068,0,23,4,28,0,0,56,6.69
3433,83069,0,23,4,29,0,0,56,6.69
3434,83070,0,23,4,30,1,0,55,6.69
3435,83071,0,23,4,31,1,0,56,6.69
3436,83072,0,23,4,32,1,0,56,6.69
3437,83073,0,23,4,33,1,0,55,6.69
3438,83074,0,23,4,34,1,0,55,6.69
3439,83075,0,23,4,35,1,0,56,6.69
3440,83076,0,23,4,36,1,0,56,6.69
3441,83077,0,23,4,37,1,0,56,6.69
3442,83078,0,23,4,38,1,0,56,6.69
3443,83079,0,23,4,39,1,0,55,6.69
3444,83080,0,23,4,40,1,0,56,6.69
3445,83081,0,23,4,41,1,0,55,6.69
3446,83082,0,23,4,42,1,0,56,6.69
3447,83083,0,23,4,43,1,0,56,6.69
3448,83084,0,23,4,44,1,0,55,6.69
3449,83085,0,23,4,45,1,0,55,6.69
3450,83086,0,23,4,46,1,0,56,6.69
3451,83087,0,23,4,47,1,0,55,6.69
3452,83088,0,23,4,48,1,0,56,6.69
3453,83089,0,23,4,49,1,0,55,6.69
3454,83090,0,23,4,50,1,0,55,6.69
3455,83091,0,23,4,51,1,0,55,6.69
3456,83092,0,23,4,52,1,0,56,6.69
3457,83093,0,23,4,53,1,0,56,6.69
3458,83094,0,23,4,54,1,0,55,6.69
3459,83095,0,23,4,55,1,0,55,6.69
3460,83096,0,23,4,56,1,0,55,6.69
3461,83097,0,23,4,57,1,0,55,6.69
3462,83098,0,23,4,58,1,0,55,6.69
3463,83099,0,23,4,59,1,0,54,6.69
3464,83100,0,23,5,0,1,0,55,6.69
3465,83101,0,23,5,1,1,0,55,6.69
3466,83102,0,23,5,2,1,0,55,6.69
3467,83103,0,23,5,3,1,0,56,6.69
3468,83104,0,23,5,4,1,0,55,6.69
3469,83105,0,23,5,5,1,0,56,6.69
3470,83106,0,23,5,6,1,0,55,6.69
3471,83107,0,23,5,7,1,0,55,6.69
3472,83108,0,23,5,8,1,0,55,6.69
3473,83109,0,23,5,9,1,0,55,6.69
3474,83110,0,23,5,10,1,0,55,6.69
3475,83111,0,23,5,11,1,0,55,6.69
3476,83112,0,23,5,12,0,0,56,6.69
3477,83113,0,23,5,13,0,0,54,6.69
3478,83114,0,23,5,14,0,0,55,6.69
3479,83115,0,23,5,15,0,0,53,6.69
3480,83116,0,23,5,16,1,0,55,6.69
3481,83117,0,23,5,17,1,0,55,6.69
3482,83118,0,23,5,18,1,0,54,6.69
3483,83119,0,23,5,19,1,0,55,6.69
3484,83120,0,23,5,20,1,0,54,6.69
3485,83121,0,23,5,21,1,0,55,6.69
3486,83122,0,23,5,22,1,0,55,6.69
3487,83123,0,23,5,23,1,0,55,6.69
3488,83124,0,23,5,24,1,0,55,6.69
3489,83125,0,23,5,25,1,0,55,6.69
3490,83126,0,23,5,26,1,0,55,6.69
3491,83127,0,23,5,27,1,0,55,6.69
3492,83128,0,23,5,28,1,0,55,6.69
3493,83129,0,23,5,29,1,0,55,6.69
3494,83130,0,23,5,30,1,0,55,6.69
3495,83131,0,23,5,31,1,0,54,6.69
3496,83132,0,23,5,32,1,0,55,6.69
3497,83133,0,23,5,33,1,0,55,6.69
3498,83134,0,23,5,34,1,0,55,6.69
3499,83135,0,23,5,35,1,0,54,6.69
3500,83136,0,23,5,36,1,0,55,6.69
3501,83137,0,23,5,37,1,0,55,6.69
3502,83138,0,23,5,38,1,0,54,6.69
3503,83139,0,23,5,39,1,0,55,6.69
3504,83140,0,23,5,40,1,0,55,6.69
3505,83141,0,23,5,41,1,0,55,6.69
3506,83142,0,23,5,42,1,0,54,6.69
3507,83143,0,23,5,43,1,0,55,6.69
3508,83144,0,23,5,44,1,0,55,6.69
3509,83145,0,23,5,45,1,0,55,6.69
3510,83146,0,23,5,46,0,0,55,6.69
3511,83147,0,23,5,47,0,0,55,6.69
3512,83148,0,23,5,48,0,0,55,6.72
3513,83149,0,23,5,49,1,0,55,6.69
3514,83150,0,23,5,50,1,0,56,6.69
3515,83151,0,23,5,51,1,0,55,6.69
3516,83152,0,23,5,52,1,0,55,6.69
3517,83153,0,23,5,53,1,0,56,6.69
3518,83154,0,23,5,54,1,0,56,6.69
3519,83155,0,23,5,55,1,0,55,6.69
3520,83156,0,23,5,56,1,0,55,6.69
3521,83157,0,23,5,57,1,0,54,6.69
3522,83158,0,23,5,58,1,0,55,6.69
3523,83159,0,23,5,59,1,0,55,6.69
3524,83160,0,23,6,0,1,0,54,6.69
3525,83161,0,23,6,1,1,0,55,6.69
3526,83162,0,23,6,2,1,0,55,6.69
3527,83163,0,23,6,3,1,0,55,6.69
3528,83164,0,23,6,4,1,0,55,6.69
3529,83165,0,23,6,5,1,0,55,6.69
3530,83166,0,23,6,6,1,0,55,6.69
3531,83167,0,23,6,7,1,0,55,6.69
3532,83168,0,23,6,8,1,0,55,6.69
3533,83169,0,23,6,9,1,0,55,6.69
3534,83170,0,23,6,10,1,0,55,6.69
3535,83171,0,23,6,11,1,0,56,6.69
3536,83172,0,23,6,12,1,0,56,6.69
3537,83173,0,23,6,13,1,0,55,6.69
3538,83174,0,23,6,14,1,0,55,6.69
3539,83175,0,23,6,15,1,0,55,6.69
3540,83176,0,23,6,16,1,0,55,6.69
3541,83177,0,23,6,17,1,0,55,6.7
3542,83178,0,23,6,18,1,0,55,6.69
3543,83179,0,23,6,19,1,0,55,6.69
3544,83180,0,23,6,20,1,0,55,6.8
3545,83181,0,23,6,21,1,0,55,6.73
3546,83182,0,23,6,22,1,0,55,6.7
3547,83183,0,23,6,23,0,0,55,6.69
3548,83184,0,23,6,24,0,0,55,6.69
3549,83185,0,23,6,25,0,0,55,6.69
3550,83186,0,23,6,26,0,0,55,6.69
3551,83187,0,23,6,27,1,0,56,6.7
3552,83188,0,23,6,28,1,0,55,6.69
3553,83189,0,23,6,29,1,0,56,6.72
3554,83190,0,23,6,30,1,0,55,6.7
3555,83191,0,23,6,31,1,0,55,6.73
3556,83192,0,23,6,32,1,0,55,6.7
3557,83193,0,23,6,33,1,0,55,6.73
3558,83194,0,23,6,34,1,0,55,6.73
3559,83195,0,23,6,35,1,0,55,6.7
3560,83196,0,23,6,36,1,0,56,6.69
3561,83197,0,23,6,37,1,0,56,6.69
3562,83198,0,23,6,38,1,0,56,6.69
3563,83199,0,23,6,39,1,0,56,6.69
3564,83200,0,23,6,40,1,0,56,6.69
3565,83201,0,23,6,41,1,0,56,6.69
3566,83202,0,23,6,42,1,0,56,6.69
3567,83203,0,23,6,43,1,0,57,6.69
3568,83204,0,23,6,44,1,0,56,6.69
3569,83205,0,23,6,45,1,0,57,6.69
3570,83206,0,23,6,46,1,0,57,6.69
3571,83207,0,23,6,47,1,0,57,6.69
3572,83208,0,23,6,48,1,0,57,6.69
3573,83209,0,23,6,49,1,0,57,6.69
3574,83210,0,23,6,50,1,0,57,6.69
3575,83211,0,23,6,51,1,0,56,6.64
3576,83212,0,23,6,52,1,0,57,6.72
3577,83213,0,23,6,53,1,0,57,6.69
3578,83214,0,23,6,54,1,0,57,6.69
3579,83215,0,23,6,55,1,0,57,6.69
3580,83216,0,23,6,56,1,0,57,6.69
3581,83217,0,23,6,57,1,0,57,6.69
3582,83218,0,23,6,58,1,0,56,6.69
3583,83219,0,23,6,59,1,0,57,6.69
3584,83220,0,23,7,0,1,0,57,6.7
3585,83221,0,23,7,1,1,0,58,6.69
3586,83222,0,23,7,2,1,0,57,6.69
3587,83223,0,23,7,3,1,0,57,6.69
3588,83224,0,23,7,4,1,0,57,6.69
3589,83225,0,23,7,5,1,0,57,6.69
3590,83226,0,23,7,6,1,0,57,6.69
3591,83227,0,23,7,7,0,0,57,6.69
3592,83228,0,23,7,8,0,0,57,6.69
3593,83229,0,23,7,9,0,0,58,6.69
3594,83230,0,23,7,10,0,0,58,6.69
3595,83231,0,23,7,11,1,0,58,6.69
3596,83232,0,23,7,12,1,0,56,6.69
3597,83233,0,23,7,13,1,0,58,6.69
3598,83234,0,23,7,14,1,0,58,6.69
3599,83235,0,23,7,15,1,0,58,6.69
3600,83236,0,23,7,16,1,0,58,6.7
3601,83237,0,23,7,17,1,0,57,6.69
3602,83238,0,23,7,18,1,0,57,6.69
3603,83239,0,23,7,19,1,0,58,6.7
3604,83240,0,23,7,20,1,0,57,6.69
3605,83241,0,23,7,21,1,0,57,6.7
3606,83242,0,23,7,22,1,0,57,6.7
3607,83243,0,23,7,23,1,0,57,6.7
3608,83244,0,23,7,24,1,0,57,6.7
3609,83245,0,23,7,25,0,0,57,6.7
3610,83246,0,23,7,26,0,0,57,6.69
3611,83247,0,23,7,27,0,0,58,6.7
3612,83248,0,23,7,28,0,0,57,6.69
3613,83249,0,23,7,29,0,0,57,6.7
3614,83250,0,23,7,30,0,0,58,6.7
3615,83251,0,23,7,31,0,0,58,6.7
3616,83252,0,23,7,32,0,0,57,6.7
3617,83253,0,23,7,33,0,0,57,6.69
3618,83254,0,23,7,34,0,0,59,6.69
3619,83255,0,23,7,35,0,0,59,6.69
3620,83256,0,23,7,36,1,0,58,6.69
3621,83257,0,23,7,37,1,0,58,6.69
3622,83258,0,23,7,38,0,0,58,6.69
3623,83259,0,23,7,39,0,0,58,6.69
3624,83260,0,23,7,40,0,0,59,6.69
3625,83261,0,23,7,41,0,0,58,6.69
3626,83262,0,23,7,42,0,0,58,6.69
3627,83263,0,23,7,43,0,0,58,6.69
3628,83264,0,23,7,44,1,0,58,6.69
3629,83265,0,23,7,45,1,0,58,6.69
3630,83266,0,23,7,46,1,0,57,6.69
3631,83267,0,23,7,47,1,0,58,6.69
3632,83268,0,23,7,48,1,0,58,6.69
3633,83269,0,23,7,49,1,0,57,6.69
3634,83270,0,23,7,50,1,0,58,6.69
3635,83271,0,23,7,51,0,0,58,6.69
3636,83272,0,23,7,52,0,0,58,6.69
3637,83273,0,23,7,53,0,0,58,6.69
3638,83274,0,23,7,54,0,0,57,6.69
3639,83275,0,23,7,55,0,0,58,6.69
3640,83276,0,23,7,56,1,0,57,6.69
3641,83277,0,23,7,57,1,0,57,6.69
3642,83278,0,23,7,58,1,0,56,6.7
3643,83279,0,23,7,59,1,0,57,6.7
3644,83280,0,23,8,0,1,0,58,6.69
